"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Adresse","Strasse","Hausnummer","Postleitzahl","Ort","URL_Zugang","Traegername","Traegerart","POC_Vorname","POC_Nachname","POC_Funktion_Arbeitsschwerpunkt","POC_Telefon_Vorwahl","POC_Telefon_Rufnummer","POC_Telefon_Durchwahl","POC_Fax_Vorwahl","POC_Fax_Rufnummer","POC_Fax_Durchwahl","POC_Email","year"
"Klinikum Nordfriesland gGmbH, Klinik Husum","2016-11-07","260100476","99",NA,"Erichsenweg, 16, 25813, Husum","Erichsenweg","16","25813","Husum","http://www.klinikum-nf.de","Kreis Nordfriesland","öffentlich","Julia","Neelen","Qualitätsmanagement","04841","660","1854",NA,NA,NA,"julia.neelen@klinikum-nf.de",2015
"Klinikum Nordfriesland gGmbH, Klinik Husum","2016-11-08","260100476","99",NA,"Erichsenweg, 16, 25813, Husum","Erichsenweg","16","25813","Husum","http://www.klinikum-nf.de","Kreis Nordfriesland","öffentlich","Julia","Neelen","Qualitätsmanagement","04841","660","1854",NA,NA,NA,"julia.neelen@klinikum-nf.de",2015
"Klinikum Nordfriesland gGmbH, Inselklinik Föhr-Amrum","2016-10-24","260100498","00",NA,"Rebbelstieg, 24, 25938, Wyk","Rebbelstieg","24","25938","Wyk","http://www.klinikum-nf.de","Kreis Nordfriesland","öffentlich","Julia","Neelen","Qualitätsmanagement","04841","660","1854",NA,NA,NA,"julia.neelen@klinikum-nf.de",2015
"DIAKO Nordfriesland gGmbH - Fachklinik für Psychiatrie und Psychosomatik","2016-11-08","260100546","99",NA,"Gammeltoft, 8-15, 25821, Breklum","Gammeltoft","8-15","25821","Breklum","http://www.diako-nf.de","DIAKO Nordfriesland gGmbH","-","Heike","Walter","Qualitätsmanagement","04671","408","3481","04671","408","1039","heike.walter@diako.de",2015
"DIAKO Nordfriesland gGmbH - Fachklinik für Psychiatrie und Psychosomatik","2016-11-07","260100546","99",NA,"Gammeltoft, 8-15, 25821, Breklum","Gammeltoft","8-15","25821","Breklum","http://www.diako-nf.de","DIAKO Nordfriesland gGmbH","-","Heike","Walter","Qualitätsmanagement","04671","408","3481","04671","408","1039","heike.walter@diako.de",2015
"DIAKO Nordfriesland gGmbH (Tagesklinik Husum)","2016-11-07","260100546","99",NA,"Gammeltoft, 8-15, 25821, Breklum","Gammeltoft","8-15","25821","Breklum","http://www.diako-nf.de","DIAKO Nordfriesland gGmbH","-","Heike","Walter","Qualitätsmanagement","04671","408","3481","04671","408","1039","heike.walter@diako.de",2015
"DIAKO Nordfriesland gGmbH - Fachklinik für Psychiatrie und Psychosomatik","2016-11-02","260100546","99",NA,"Gammeltoft, 8-15, 25821, Breklum","Gammeltoft","8-15","25821","Breklum","http://www.diako-nf.de","DIAKO Nordfriesland gGmbH","-","Heike","Walter","Qualitätsmanagement","04671","408","3481","04671","408","1039","heike.walter@diako.de",2015
"DIAKO Nordfriesland gGmbH - Fachklinik für Psychiatrie und Psychosomatik","2016-11-29","260100546","99",NA,"Gammeltoft, 8-15, 25821, Breklum","Gammeltoft","8-15","25821","Breklum","http://www.diako-nf.de","DIAKO Nordfriesland gGmbH","-","Heike","Walter","Qualitätsmanagement","04671","408","3481","04671","408","1039","heike.walter@diako.de",2015
"Asklepios Nordseeklinik Westerland/Sylt","2016-12-08","260100557","00",NA,"Norderstr., 81, 25980, Sylt/OT Westerland","Norderstr.","81","25980","Sylt/OT Westerland","https://www.asklepios.de/sylt/akut/","Asklepios Kliniken Verwaltungsgesellschaft mbH","privat","Carsten","Erichsen","Leiter Controlling","04651","841120",NA,"04651","841129",NA,"c.erichsen@asklepios.com",2015
"Klinik Dr. Winkler","2016-11-01","260100580","00",NA,"Brinckmannstraße, 6, 25813, Husum","Brinckmannstraße","6","25813","Husum","http://www.klinik-winkler.de","KLW Krankenhausbetriebsgesellschaft mbH & Co. KG","privat","Volker","Wulf","Belegarzt und Geschäftsführer","04841","6911","0","04841","6911","59","klinik-winkler@foni.net",2015
"Sana Kliniken Ostholstein GmbH","2016-11-11","260100615","99",NA,"Hospitalstraße, 22, 23701, Eutin","Hospitalstraße","22","23701","Eutin","http://www.sana-oh.de","Sana Kliniken Ostholstein GmbH","privat","Peter","Marquardt","Leitung Medizincontrolling und Qualitätsmanagement","04521","787","3627","04521","787","1309","peter.marquardt@sana.de",2015
"Sana Kliniken Ostholstein GmbH","2016-11-13","260100626","99",NA,"Hospitalstraße, 22, 23701, Eutin","Hospitalstraße","22","23701","Eutin","http://www.sana-oh.de","Sana Kliniken Ostholstein GmbH","privat","Peter","Marquardt","Leitung Medizincontrolling und Qualitätsmanagement","04521","787","3627","04521","787","1309","peter.marquardt@sana.de",2015
"Sana Kliniken Ostholstein GmbH","2016-12-05","260100626","99",NA,"Hospitalstraße, 22, 23701, Eutin","Hospitalstraße","22","23701","Eutin","http://www.sana-oh.de","Sana Kliniken Ostholstein GmbH","privat","Peter","Marquardt","Leitung Medizincontrolling und Qualitätsmanagement","04521","787","3627","04521","787","1309","peter.marquardt@sana.de",2015
"Sana Kliniken Ostholstein GmbH","2016-11-13","260100626","99",NA,"Hospitalstraße, 22, 23701, Eutin","Hospitalstraße","22","23701","Eutin","http://sana-oh.de","Sana Kliniken Ostholstein GmbH","privat","Peter","Marquardt","Leitung Medizincontrolling und Qualitätsmanagement","04521","787","3627","04521","787","1309","peter.marquardt@sana.de",2015
"AMEOS Klinikum Neustadt","2016-11-13","260100659","99",NA,"Wiesenhof, 1, 23730, Neustadt i. H.","Wiesenhof","1","23730","Neustadt i. H.","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Neustadt","2016-11-13","260100659","99",NA,"Wiesenhof, 1, 23730, Neustadt i. H.","Wiesenhof","1","23730","Neustadt i. H.","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Neustadt","2016-11-13","260100659","99",NA,"Wiesenhof, 1, 23730, Neustadt i. H.","Wiesenhof","1","23730","Neustadt i. H.","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Neustadt","2016-11-13","260100659","99",NA,"Wiesenhof, 1, 23730, Neustadt i. H.","Wiesenhof","1","23730","Neustadt i. H.","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-11-13","260100660","99",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@eustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-11-13","260100660","99",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-11-15","260100660","99",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-11-13","260100660","00",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-11-13","260100660","00",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@neustadt.ameos.de",2015
"AMEOS Klinikum Heiligenhafen","2016-12-05","260100660","99",NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen","Friedrich-Ebert-Straße","100","23774","Heiligenhafen","http://www.ameos.eu","AMEOS Krankenhausgesellschaft Holstein mbH","privat","Sina","Kaden","Qualitätsmanagerin","04561","611","4250","04561","611","4549","skad.zd@eustadt.ameos.de",2015
"Sankt Elisabeth Krankenhaus Eutin","2016-12-15","260100682","00",NA,"Plöner Str., 42, 23701, Eutin","Plöner Str.","42","23701","Eutin","http://www.sekeutin.de","Kath. Wohltätigkeitsanstalt zur heiligen Elisabeth Reinbek","freigemeinnützig","Michael","Finndorf","stellv. kfm. Direktor","04521","802","405","04521","802","409","finndorf@sek-eutin.de",2015
"HELIOS Agnes Karll Krankenhaus Bad Schwartau","2017-02-20","260100693","00",NA,"Am Hochkamp , 21, 23611, Bad Schwartau","Am Hochkamp ","21","23611","Bad Schwartau","http://www.helios-kliniken.de/klinik/bad-schwartau.html","HELIOS Agnes-Karll-Krankenhaus GmbH","privat","Nicole","Loose-Neumann","Unternehmenskommunikation &amp; Marketing","0451","2007","135","0451","2007","141","nicole.loose-neumann@helios-kliniken.de",2015
"AUGUST-BIER-KLINIK","2016-11-09","260100706","00",NA,"Diekseepromendade, 7-11, 23714, Bad Malente-Gremsmühlen","Diekseepromendade","7-11","23714","Bad Malente-Gremsmühlen","http://www.august-bier-klinik.de","Stiftung AUGUST-BIER-KLINIK, Fachklinik für Neurologie, Neurotraumatologie und Rehabilitation","freigemeinnützig","Myriam","Ulverich","Qualitätsmanagement","04523","405","587","04523","405","100","m.ulverich@august-bier-klinik.de",2015
"DRK-Krankenhaus Middelburg","2016-11-14","260100717","00",NA,"Middelburger Straße, 1, 23701, Süsel","Middelburger Straße","1","23701","Süsel","http://www.drk-middelburg.de","DRK-Landesverband Schleswig-Holstein e.V.","freigemeinnützig","Backer","Manuela","Externe QM-Beratung","04524","909","562","04524","909","149","manuela.backer@drk-tzm.de",2015
"Regio Kliniken GmbH","2016-12-07","260100739","99",NA,"Ramskamp, 71-75, 25337, Elmshorn","Ramskamp","71-75","25337","Elmshorn","https://www.regiokliniken.de/home.html","Regio Kliniken GmbH ein Unternehmen der Sana Kliniken AG","privat","Angela","Lichtner","Leitung Prozess- und Qualitätsmanagement","04121","7989844",NA,NA,NA,NA,"angela.lichtner@sana.de",2015
"Regio Kliniken GmbH","2016-12-07","260100739","99",NA,"Ramskamp, 71-75, 25337, Elmshorn","Ramskamp","71-75","25337","Elmshorn","https://www.regiokliniken.de/home.html","Regio Kliniken GmbH ein Unternehmen der Sana Kliniken AG","privat","Angela","Lichtner","Leitung Prozess- und Qualitätsmanagement","04121","7989844",NA,NA,NA,NA,"angela.lichtner@sana.de",2015
"Regio Kliniken GmbH","2016-12-07","260100739","99",NA,"Ramskamp, 71-75, 25337, Elmshorn","Ramskamp","71-75","25337","Elmshorn","https://www.regiokliniken.de/home.html","Regio Kliniken GmbH ein Unternehmen der Sana Kliniken AG","privat","Angela","Lichtner","Leitung Prozess- und Qualitätsmanagement","04121","7989844",NA,NA,NA,NA,"angela.lichtner@sana.de",2015
"Regio Kliniken GmbH","2016-12-07","260100739","99",NA,"Ramskamp, 71-75, 25337, Elmshorn","Ramskamp","71-75","25337","Elmshorn","https://www.regiokliniken.de/home.html","Regio Kliniken GmbH ein Unternehmen der Sana Kliniken AG","privat","Angela","Lichtner","Leitung Prozess- und Qualitätsmanagement","04121","7989844",NA,NA,NA,NA,"angela.lichtner@sana.de",2015
"Regio Kliniken GmbH","2016-12-07","260100739","99",NA,"Ramskamp, 71-75, 25337, Elmshorn","Ramskamp","71-75","25337","Elmshorn","https://www.regiokliniken.de/home.html","Regio Kliniken GmbH ein Unternehmen der Sana Kliniken AG","privat","Angela","Lichtner","Leitung Prozess- und Qualitätsmanagement","04121","7989844",NA,NA,NA,NA,"angela.lichtner@sana.de",2015
"Klinik Preetz","2016-11-03","260100820","00",NA,"Am Krankenhaus, 5, 24306, Plön","Am Krankenhaus","5","24306","Plön","http://www.klinik-preetz.de","Kreis Plön","öffentlich","Maike","Willhöft","Qualitätsmanagement","04342","801461",NA,"04342","801317",NA,"m.willhoeft@klinik-preetz.de",2015
"Fachklinik Freudenholm-Ruhleben / Klinische Abteilung","2016-12-09","260100831","00",NA,"Missionsweg, 3, 24306, Bösdorf","Missionsweg","3","24306","Bösdorf","http://www.fachklinik-freudenholm-ruhleben.de","Landesverein für Innere Mission in Schleswig-Holstein","freigemeinnützig","Rainer","Ewert","Leitender Chefarzt","04522","789","112","04522","8679",NA,"ewert.rainer@fachklinik-freudenholm-ruhleben.de",2015
"imland Klinik Rendsburg-Eckernförde","2016-12-02","260100875","99",NA,"Lilienstr., 20-28, 24768, Rendsburg","Lilienstr.","20-28","24768","Rendsburg","http://www.imland.de","imland GmbH","öffentlich","Rolf-Dieter","Müller","Abteilungsleitung Qualitätsmanagement und Qualitätsmanagementbeauftragter","04331","200","9017","04331","200","9053","rolf-dieter.mueller@imland.de",2015
"imland Klinik Rendsburg-Eckernförde","2016-12-02","260100875","99",NA,"Lilienstr., 20-28, 24768, Rendsburg","Lilienstr.","20-28","24768","Rendsburg","http://www.imland.de","imland GmbH","öffentlich","Rolf-Dieter","Müller","Abteilungsleitung Qualitätsmanagement und Qualitätsmanagementbeauftragter","04331","200","9017","04331","200","9053","rolf-dieter.mueller@imland.de",2015
"imland Klinik Rendsburg-Eckernförde","2016-12-02","260100875","99",NA,"Lilienstr., 20-28, 24768, Rendsburg","Lilienstr.","20-28","24768","Rendsburg","http://www.imland.de","imland GmbH","öffentlich","Rolf-Dieter","Müller","Abteilungsleitung Qualitätsmanagement und Qualitätsmanagementbeauftragter","04331","200","9017","04331","200","9053","rolf-dieter.mueller@imland.de",2015
"HELIOS Klinikum Schleswig","2017-02-20","260100911","01",NA,"Lutherstraße, 22, 24837, Schleswig","Lutherstraße","22","24837","Schleswig","http://www.helios-kliniken.de/klinik/schleswig.html","HELIOS Klinikum Schleswig ","privat","Jan-Marc","Bayer","Medizincontrolling","04621","812","2092","04621","812","4800","jan-marc.bayer@helios-kliniken.de",2015
"HELIOS Klinikum Schleswig","2017-02-20","260100911","99",NA,"Lutherstraße, 22, 24837, Schleswig","Lutherstraße","22","24837","Schleswig","http://www.helios-kliniken.de/klinik/schleswig.html","HELIOS Klinikum Schleswig ","privat","Jan-Marc","Bayer","Medizincontrolling","04621","812","2092","04621","812","4800","jan-marc.bayer@helios-kliniken.de",2015
"HELIOS Fachklinik Schleswig","2017-02-20","260100922","02",NA,"St. Jürgener Str., 5a, 24837, Schleswig","St. Jürgener Str.","5a","24837","Schleswig","http://www.helios-kliniken.de/klinik/schleswig.html","HELIOS Fachklinik Schleswig GmbH","privat","Jan-Marc","Bayer","Medizincontrolling","04621","812","2092","04621","812","4800","jan-marc.bayer@helios-kliniken.de",2015
"Fachkrankenhaus für Psychiatrie und Tagesklinik für Gerontopsychiatrie","2016-11-30","260101002","00",NA,"Johannesallee, 9, 24848, Kropp","Johannesallee","9","24848","Kropp","http://www.diakonie-kropp.de/","Stiftung Diakoniewerk Kropp","freigemeinnützig","Lutz","Meier","Leiter","04624","801","805","04624","801","100","l.meier@diakonie-kropp.de",2015
"Diakonissenkrankenhaus Flensburg","2016-10-30","260100023","99",NA,"Knuthstr., 1, 24939, Flensburg","Knuthstr.","1","24939","Flensburg","https://www.diako-krankenhaus.de/","Ev.-Luth. Diakonissenanstalt zu Flensburg","freigemeinnützig","Frank","Pröter","Einrichtungsleitung","+49 4642","52","111","-49 4642","52","145","proeterfr@diako.de",2015
"Medizinische Klinik Borstel","2016-11-08","260101079","00",NA,"Parkallee, 35, 23845, Borstel","Parkallee","35","23845","Borstel","http://www.fz-borstel.de","Stiftung Forschungszentrum Borstel","freigemeinnützig","Laura","Teggatz","Qualitätsbeauftragte","04537","188","3690","04537","188","6620","lteggatz@fz-borstel.de",2015
"Psychiatrisches Krankenhaus Rickling","2016-12-13","260101091","99",NA,"Daldorfer Straße, 2, 24635, Rickling","Daldorfer Straße","2","24635","Rickling","http://www.pkh-rickling.de","Landesverein für Innere Mission in Schleswig-Holstein","freigemeinnützig","Frank","Vilsmeier","Pflegedienstleitung","04328","18","344","04328","18","369","pdl@psychiatrischeszentrum.de",2015
"Psychiatrisches Krankenhaus Rickling","2016-12-13","260101091","99",NA,"Daldorfer Straße, 2, 24635, Rickling","Daldorfer Straße","2","24635","Rickling","http://www.pkh-rickling.de","Landesverein für Innere Mission in Schleswig-Holstein","freigemeinnützig","Frank","Vilsmeier","Pflegedienstleitung","04328","18","344","04328","18","369","pdl@psychiatrischeszentrum.de",2015
"Klinikum Bad Bramstedt","2016-11-15","260101104","00",NA,"Oskar-Alexander-Straße, 26, 24576, Bad Bramstedt","Oskar-Alexander-Straße","26","24576","Bad Bramstedt","http://www.klinikumbadbramstedt.de","DRV Nord 70,57%, Stadt Bad Bramstedt 12,45%, Universitätsklinikum Hamburg-Eppendorf (UKE) 16,98 %","kommunal","Ann-Sophie","Schütte","Teamleitung Qualitätsmanagement","04192","90","2064",NA,NA,NA,"a.schuette@klinikumbb.de",2015
"SEGEBERGER KLINIKEN GMBH
Standort Kurpark","2017-02-28","260101126","01",NA,"Am Kurpark , 1, 23795, Bad Segeberg","Am Kurpark ","1","23795","Bad Segeberg","http://www.segebergerkliniken.de","SEGEBERGER KLINIKEN GMBH","privat","Michael","Martens","Leiter Qualitätsmanagement","04551","8024910",NA,"04551","8024850",NA,"info@segebergerkliniken.de",2015
"SEGEBERGER KLINIKEN GMBH
Standort Praxisklinik Norderstedt","2017-02-28","260101126","02",NA,"Heidbergstraße, 98, 22846, Norderstedt","Heidbergstraße","98","22846","Norderstedt","http://www.segebergerkliniken.de","SEGEBERGER KLINIKEN GMBH","privat","Michael","Martens","Leiter Qualitätsmanagement","04551","8024910",NA,"04551","8024850",NA,"info@segebergerkliniken.de",2015
"SEGEBERGER KLINIKEN GMBH
Standort Allgemeine Klinik","2017-02-28","260101126","03",NA,"Krankenhausstraße, 2, 23795, Bad Segeberg","Krankenhausstraße","2","23795","Bad Segeberg","http://www.segebergerkliniken.de","SEGEBERGER KLINIKEN GMBH","privat","Michael","Martens","Leitung Qualitätsmanagement","04551","8024910",NA,"04551","8024850",NA,"info@segebergerkliniken.de",2015
"SEGEBERGER KLINIKEN GMBH
Standort Psychosomatische Tagesklinik","2017-02-28","260101126","04",NA,"Kurhausstraße , 77, 23795, Bad Segeberg","Kurhausstraße ","77","23795","Bad Segeberg","http://www.segebergerkliniken.de","SEGEBERGER KLINIKEN GMBH","privat","Michael","Martens","Leitung Qualitätsmanagement","04551","802","8024910","04551","802","8024850","info@segebergerkliniken.de",2015
"SEGEBERGER KLINIKEN GMBH
Standort Kurpark","2017-02-28","260101126","99",NA,"Am Kurpark , 1, 23795, Bad Segeberg","Am Kurpark ","1","23795","Bad Segeberg","http://www.segebergerkliniken.de","SEGEBERGER KLINIKEN GMBH","privat","Michael","Martens","Leitung Qualitätsmanagement","04551","802","8024910","04551","802","8024850","info@segebergerkliniken.de",2015
"Klinikum Itzehoe","2016-11-14","260101137","00",NA,"Robert-Koch-Str., 2, 25524, Itzehoe","Robert-Koch-Str.","2","25524","Itzehoe",NA,"Zweckverband des Kreises Steinburg und der Stadt Itzehoe","öffentlich","Mark","Stab","Leiter Qualitätsmanagement","04821","772","4200","04821","772","974200","m.stab@kh-itzehoe.de",2015
