Name,Datum,IK_Institutionskennzeichen,Standortnummer,Standortnummer_alt,Adresse,Strasse,Hausnummer,Postleitzahl,Ort,URL_Zugang,Traegername,Traegerart,POC_Vorname,POC_Nachname,POC_Funktion_Arbeitsschwerpunkt,POC_Telefon_Vorwahl,POC_Telefon_Rufnummer,POC_Telefon_Durchwahl,POC_Fax_Vorwahl,POC_Fax_Rufnummer,POC_Fax_Durchwahl,POC_Email,year
Sankt Elisabeth Krankenhaus Kiel,2020-12-10,260100170,02,NA,"Königsweg, 8, 24103, Kiel",Königsweg,8,24103,Kiel,http://www.sek-kiel.de,Lubinus-Stiftung,freigemeinnützig,Manfred,Volmer,Kaufmännischer Vorstand,0431,388,8121,0431,388,81290,m.volmer@lubinus-stiftung.de,2019
Lubinus Clinicum,2020-12-10,260100170,99,NA,"Steenbeker Weg, 25, 24106, Kiel",Steenbeker Weg,25,24106,Kiel,http://www.lubinus-stiftung.de,Lubinus-Stiftung,freigemeinnützig,Manfred,Volmer,Kaufmännischer Vorstand,0431,388,8121,0431,388,81290,m.volmer@lubinus-stiftung.de,2019
Klinik Flechsig GmbH,2020-10-20,260100238,00,NA,"Chemnitzstraße, 33, 24116, Kiel",Chemnitzstraße,33,24116,Kiel,https://klinik-flechsig.de/,Klinik Flechsig GmbH,privat,Katharina,Korban,Verwaltungsleitung,0431,66940910,NA,0431,66940958,NA,k.korban@klinik-flechsig.de,2019
Kath. Marien-Krankenhaus Lübeck gemeinnützige GmbH,2020-11-02,260100272,00,NA,"Parade , 3, 23552, Lübeck",Parade ,3,23552,Lübeck,https://www.marien-krankenhaus.de/,ANSGAR-Gruppe,freigemeinnützig,Andrea,Hasenjäger,Qualitätsmanagerin,0451,1407,151,0451,1407,100,hasenjaeger@marien-krankenhaus.de,2019
DRK-Fachklinik Hahnknüll gGmbH,2020-11-11,260100318,00,NA,"Hahnknüll, 58, 24537, Neumünster",Hahnknüll,58,24537,Neumünster,https://drk-nms.de,DRK-Fachklinik Hahnknüll gGmbH,freigemeinnützig,Petra,Trenner,Verwaltungsleitung,04321,905,102,04321,905,239,petra.trenner@drk-nms.de,2019
Johanniter-Krankenhaus Geesthacht GmbH,2020-11-11,260100432,01,NA,"Am Runden Berge, 3, 21502, Geesthacht",Am Runden Berge,3,21502,Geesthacht,http://www.johanniter-krankenhaus.de,Johanniter-Krankenhaus Geesthacht GmbH,freigemeinnützig,A.,Kaatz,Erstellung Qualitätsbericht,04152,179,565,04152,179,558,Andrea.Kaatz@joga.johanniter.de,2019
Johanniter Tagesklinik Schwarzenbek,2020-11-11,260100432,02,NA,"Körnerplatz, 6, 21493, Schwarzenbek",Körnerplatz,6,21493,Schwarzenbek,http://www.johanniter-krankenhaus.de,Johanniter-Krankenhaus Geesthacht GmbH,freigemeinnützig,A.,Kaatz,Erstellung Qualitätsbericht,04152,179,0,04152,179,558,info@johanniter-Krankenhaus.de,2019
Johanniter Tagesklnik Mölln,2020-11-11,260100432,03,NA,"Wasserkrüger Weg , 7, 23879, Mölln",Wasserkrüger Weg ,7,23879,Mölln,http://www.johanniter-krankenhaus.de,Johanniter-Krankenhaus Geesthacht GmbH,freigemeinnützig,A.,Kaatz,Erstellung Qualitätsbericht,04152,179,0,04152,179,558,info@johanniter-Krankenhaus.de,2019
Johanniter-Krankenhaus Geesthacht (KH),2020-11-11,260100432,99,NA,"Am Runden Berge, 3, 21502, Geesthacht",Am Runden Berge,3,21502,Geesthacht,http://www.johanniter-krankenhaus.de,Johanniter-Krankenhaus Geesthacht GmbH,freigemeinnützig,A.,Kaatz,Erstellung Qualitätsbericht,04152,179,565,04152,179,558,Andrea.Kaatz@joga.johanniter.de,2019
DRK-Krankenhaus Mölln-Ratzeburg gGmbH,2020-10-23,260100454,00,NA,"Röpersberg, 2, 23909, Ratzeburg",Röpersberg,2,23909,Ratzeburg,http://www.drk-krankenhaus.de,DRK-Krankenhaus Mölln-Ratzeburg gGmbH,freigemeinnützig,Daniela,Fischer,Leitung Qualitätsmanagement/stellv. Verwaltungsleitung,04541,884,412,04541,884,500,dfischer@drk-krankenhaus.de,2019
"Klinikum Nordfriesland gGmbH, Klinik Husum",2020-11-09,260100476,01,NA,"Erichsenweg, 16, 25813, Husum",Erichsenweg,16,25813,Husum,http://www.klinikum-nf.de,Kreis Nordfriesland,öffentlich,Christin,Wulf,Mitarbeiterin Qualitätsmanagement,04841,660,1847,NA,NA,NA,christin.wulf@klinikum-nf.de,2019
"Klinikum Nordfriesland gGmbH, Klinik Niebüll",2020-11-09,260100476,02,NA,"Gather Landstraße, 75, 25899, Niebüll",Gather Landstraße,75,25899,Niebüll,http://www.klinikum-nf.de,Kreis Nordfriesland,öffentlich,Christin,Wulf,Mitarbeiterin Qualitätsmanagement,04841,660,1847,NA,NA,NA,christin.wulf@klinikum-nf.de,2019
Klinikum Nordfriesland gGmbH,2020-11-09,260100476,99,NA,"Erichsenweg, 16, 25813, Husum",Erichsenweg,16,25813,Husum,http://www.klinikum-nf.de,Kreis Nordfriesland,öffentlich,Christin,Wulf,Mitarbeiterin Qualitätsmanagement,04841,660,1847,NA,NA,NA,christin.wulf@klinikum-nf.de,2019
"Klinikum Nordfriesland gGmbH, Inselklinik Föhr-Amrum",2020-11-09,260100498,00,NA,"Rebbelstieg , 24, 25938, Wyk",Rebbelstieg ,24,25938,Wyk,http://www.klinikum-nf.de,Kreis Nordfriesland,öffentlich,Christin,Wulf,Mitarbeiterin Qualitätsmanagement,04841,660,1847,NA,NA,NA,christin.wulf@klinikum-nf.de,2019
DIAKO Nordfriesland gGmbH (Fachklinik für Psychiatrie und Psychosomatik - stat. Angebote),2020-10-07,260100546,01,NA,"Gammeltoft, 8-15, 25821, Breklum",Gammeltoft,8-15,25821,Breklum,http://www.diako-nf.de,DIAKO Nordfriesland gGmbH,freigemeinnützig,Heike,Walter,Qualitätsmanagement,04671,408,3481,04671,408,1039,heike.walter@diako.de,2019
DIAKO Nordfriesland gGmbH (Tagesklinik Breklum),2020-10-07,260100546,02,NA,"Kirchenstraße, 7, 25821, Breklum",Kirchenstraße,7,25821,Breklum,http://www.diako-nf.de,DIAKO Nordfriesland gGmbH,freigemeinnützig,Heike,Walter,Qualitätsmanagement,04671,408,3481,04671,408,1039,heike.walter@diako.de,2019
DIAKO Nordfriesland gGmbH (Tagesklinik Husum),2020-10-07,260100546,03,NA,"Theodor-Schäfer-Str., 1b, 25813, Husum",Theodor-Schäfer-Str.,1b,25813,Husum,http://www.diako-nf.de,DIAKO Nordfriesland gGmbH,freigemeinnützig,Heike,Walter,Qualitätsmanagement,04671,408,3481,04671,408,1039,heike.walter@diako.de,2019
DIAKO Nordfriesland gGmbH (Tagesklinik Niebüll),2020-10-07,260100546,04,NA,"Bahnhofstraße, 24a, 25899, Niebüll",Bahnhofstraße,24a,25899,Niebüll,http://www.diako-nf.de,DIAKO Nordfriesland gGmbH,freigemeinnützig,Heike,Walter,Qualitätsmanagement,04671,408,3481,04671,408,1039,heike.walter@diako.de,2019
DIAKO Nordfriesland gGmbH - Fachklinik für Psychiatrie und Psychosomatik,2020-10-12,260100546,99,NA,"Gammeltoft, 8-15, 25821, Breklum",Gammeltoft,8-15,25821,Breklum,http://www.diako-nf.de,DIAKO Nordfriesland gGmbH,freigemeinnützig,Heike,Walter,Qualitätsmanagement,04671,408,3481,04671,408,1039,heike.walter@diako.de,2019
Asklepios Nordseeklinik Westerland/Sylt,2020-12-15,260100557,00,NA,"Norderstr., 81, 25980, Sylt/OT Westerland",Norderstr.,81,25980,Sylt/OT Westerland,https://www.asklepios.de/sylt/akut/,Asklepios Kliniken Verwaltungsgesellschaft mbH,privat,Carsten,Erichsen,Leiter Controlling,04651,841120,NA,04651,84461120,NA,c.erichsen@asklepios.com,2019
Klinik Dr. Winkler,2020-11-03,260100580,00,NA,"Brinckmannstraße, 6, 25813, Husum",Brinckmannstraße,6,25813,Husum,http://www.klinik-winkler.de,KLW Krankenhausbetriebsgesellschaft mbH & Co. KG,privat,Volker,Wulf,Belegarzt und Ärztlicher Leiter und Prokurist,04841,6911,0,04841,6911,59,klinik-winkler@foni.net,2019
Sana Kliniken Ostholstein GmbH - Klinik Eutin,2020-11-12,260100626,01,NA,"Hospitalstraße, 22, 23701, Eutin",Hospitalstraße,22,23701,Eutin,https://www.sana-oh.de/eutin,Sana Kliniken Ostholstein GmbH,privat,Jenny,Sens,Qualitätsmanagement,04521,787,1340,NA,NA,NA,jenny.sens@sana.de,2019
Sana Kliniken Ostholstein GmbH - Klinik Oldenburg,2020-11-12,260100626,02,NA,"Mühlenkamp, 5, 23758, Oldenburg i.H.",Mühlenkamp,5,23758,Oldenburg i.H.,https://www.sana-oh.de/oldenburg,Sana Kliniken Ostholstein GmbH,privat,Jenny,Sens,Qualitätsmanagement,04521,787,1340,NA,NA,NA,jenny.sens@sana.de,2019
Sana Kliniken Ostholstein GmbH - Inselklinik Fehmarn,2020-11-12,260100626,03,NA,"Mummendorfer Weg, 12, 23769, Burg auf Fehmarn",Mummendorfer Weg,12,23769,Burg auf Fehmarn,https://www.sana-oh.de,Sana Kliniken Ostholstein GmbH,privat,Jenny,Sens,Qualitätsmanagement,04521,787,1340,NA,NA,NA,jenny.sens@sana.de,2019
"Sana Kliniken Ostholstein GmbH, Klinik Middelburg",2020-11-12,260100626,04,NA,"Middelburger Str., 1, 23701, Süsel",Middelburger Str.,1,23701,Süsel,http://www.sana-oh.de,Sana Kliniken Ostholstein GmbH,privat,Manuela,Backer,QMB,04524,909,562,04524,909,149,manuela.backer@sana.de,2019
Sana Kliniken Ostholstein GmbH,2020-11-13,260100626,99,NA,"Hospitalstraße, 22, 23701, Eutin",Hospitalstraße,22,23701,Eutin,https://www.sana-oh.de,Sana Kliniken Ostholstein GmbH,privat,Jenny,Sens,Qualitätsmanagement,04521,787,1340,NA,NA,NA,jenny.sens@sana.de,2019
AMEOS Klinikum Neustadt,2020-11-10,260100659,01,NA,"Wiesenhof, 1, 23730, Neustadt i. H.",Wiesenhof,1,23730,Neustadt i. H.,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Lübeck,2020-11-10,260100659,02,NA,"Kahlhorststraße, 33, 23562, Lübeck",Kahlhorststraße,33,23562,Lübeck,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Eutin,2020-11-10,260100659,03,NA,"Janusstraße, 5, 23701, Eutin",Janusstraße,5,23701,Eutin,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Neustadt,2020-11-10,260100659,99,NA,"Wiesenhof, 1, 23730, Neustadt i. H.",Wiesenhof,1,23730,Neustadt i. H.,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Heiligenhafen,2020-11-10,260100660,01,NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen",Friedrich-Ebert-Straße,100,23774,Heiligenhafen,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Kiel,2020-11-10,260100660,02,NA,"Tiroler Ring, 621-62, 24147, Kiel",Tiroler Ring,621-62,24147,Kiel,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Preetz,2020-11-10,260100660,03,NA,"Am Krankenhaus, 5a, 24211, Preetz",Am Krankenhaus,5a,24211,Preetz,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Oldenburg,2020-11-10,260100660,04,NA,"Hoheluftstraße, 10, 23758, Oldenburg i. H.",Hoheluftstraße,10,23758,Oldenburg i. H.,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Oldenburg,2020-11-10,260100660,05,NA,"Mühlenkamp, 5, 23758, Oldenburg i. H.",Mühlenkamp,5,23758,Oldenburg i. H.,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
AMEOS Klinikum Heiligenhafen,2020-11-10,260100660,99,NA,"Friedrich-Ebert-Straße, 100, 23774, Heiligenhafen",Friedrich-Ebert-Straße,100,23774,Heiligenhafen,http://www.ameos.eu,AMEOS Krankenhausgesellschaft Holstein mbH,privat,Viola,Vieten,Trainee,0151,53868486,NA,NA,NA,NA,vvie.zd@neustadt.ameos.de,2019
Sankt Elisabeth Krankenhaus Eutin,2020-12-11,260100682,00,NA,"Plöner Str., 42, 23701, Eutin",Plöner Str.,42,23701,Eutin,http://www.sekeutin.de,Elisabeth Vinzenz Verbund GmbH,freigemeinnützig,Michael,Finndorf,stellv. kfm. Direktor,04521,802,405,04521,802,409,finndorf@sek-eutin.de,2019
HELIOS Agnes-Karll Krankenhaus Bad Schwartau [BSC] [BSC],2020-11-02,260100693,00,NA,"Am Hochkamp , 21, 23611, Bad Schwartau",Am Hochkamp ,21,23611,Bad Schwartau,https://www.helios-gesundheit.de/kliniken/bad-schwartau/,Helios Agnes-Karll-Krankenhaus GmbH,privat,Nicole,Loose-Neumann,Unternehmenskommunikation &amp; Marketing,0451,2007,135,0451,2007,141,nicole.loose-neumann@helios-gesundheit.de,2019
AUGUST-BIER-KLINIK - Neurologie und Rehabilitation,2020-11-09,260100706,00,NA,"Diekseepromendade, 7-11, 23714, Bad Malente-Gremsmühlen",Diekseepromendade,7-11,23714,Bad Malente-Gremsmühlen,http://www.august-bier-klinik.de,"Stiftung AUGUST-BIER-KLINIK, Fachklinik für Neurologie, Neurotraumatologie und Rehabilitation",freigemeinnützig,Myriam,Ulverich,Qualitätsmanagement,04523,405,587,04523,405,100,m.ulverich@august-bier-klinik.de,2019
Regio Kliniken GmbH - Klinikum Pinneberg,2020-10-27,260100739,01,NA,"Fahltskamp, 74, 25421, Pinneberg",Fahltskamp,74,25421,Pinneberg,https://www.sana.de/regiokliniken,Regio Kliniken GmbH,privat,Angela,Lichtner,Leitung Prozess- und Qualitätsmanagement,04121,798,9844,NA,NA,NA,angela.lichtner@sana.de,2019
Regio Kliniken GmbH - Klinikum Elmshorn,2020-10-27,260100739,02,NA,"Agnes-Karll-Allee, 17, 25337, Elmshorn",Agnes-Karll-Allee,17,25337,Elmshorn,https://www.sana.de/regiokliniken,Regio Kliniken GmbH,privat,Angela,Lichtner,Leitung Prozess- und Qualitätsmanagement,04121,798,9844,NA,NA,NA,angela.lichtner@sana.de,2019
Regio Kliniken GmbH - Tagesklinik Norderstedt,2020-10-27,260100739,04,NA,"Beim Umspannwerk, 6, 22844, Norderstedt",Beim Umspannwerk,6,22844,Norderstedt,https://www.sana.de/regiokliniken,Regio Kliniken GmbH,privat,Angela,Lichtner,Leitung Prozess- und Qualitätsmanagement,04121,798,9844,NA,NA,NA,angela.lichtner@sana.de,2019
Regio Kliniken GmbH - Tagesklinik Pinneberg,2020-10-27,260100739,05,NA,"Fahltskamp, 70, 25421, Pinneberg",Fahltskamp,70,25421,Pinneberg,https://www.sana.de/regiokliniken,Regio Kliniken GmbH,privat,Angela,Lichtner,Leitung Prozess- und Qualitätsmanagement,04121,798,9844,NA,NA,NA,angela.lichtner@sana.de,2019
Regio Kliniken GmbH,2020-10-27,260100739,99,NA,"Ramskamp, 71-75, 25337, Elmshorn",Ramskamp,71-75,25337,Elmshorn,https://www.sana.de/regiokliniken,Regio Kliniken GmbH,privat,Angela,Lichtner,Leitung Prozess- und Qualitätsmanagement,04121,798,9844,NA,NA,NA,angela.lichtner@sana.de,2019
Klinik Preetz,2020-10-05,260100820,00,NA,"Am Krankenhaus, 5, 24306, Plön",Am Krankenhaus,5,24306,Plön,http://www.klinik-preetz.de,Kreis Plön,öffentlich,Maike,Willhöft,Qualitätsmanagement,04342,801461,NA,04342,801317,NA,m.willhoeft@klinik-preetz.de,2019
Fachklinik Freudenholm-Ruhleben / Klinische Abteilung,2020-11-05,260100831,00,NA,"Missionsweg, 3, 24306, Bösdorf",Missionsweg,3,24306,Bösdorf,http://www.fachklinik-freudenholm-ruhleben.de,Landesverein für Innere Mission in Schleswig-Holstein,freigemeinnützig,Rainer,Ewert,Leitender Chefarzt,04522,789,112,04522,8679,NA,ewert.rainer@fachklinik-freudenholm-ruhleben.de,2019
imland GmbH - imland Klinik Eckernförde,2020-11-12,260100875,01,NA,"Schleswiger Str., 114-116, 24340, Eckernförde",Schleswiger Str.,114-116,24340,Eckernförde,http://www.imland.de,imland gGmbH,öffentlich,Rolf-Dieter,Müller,Abteilungsleitung Qualitätsmanagement und Beschwerdemanagement,04331,200,9017,04331,200,9053,rolf-dieter.mueller@imland.de,2019
imland GmbH - imland Klinik Rendsburg,2020-11-12,260100875,02,NA,"Lilienstr., 20-28, 24768, Rendsburg",Lilienstr.,20-28,24768,Rendsburg,http://www.imland.de,imland gGmbH,öffentlich,Rolf-Dieter,Müller,Abteilungsleitung Qualitätsmanagement und Beschwerdemanagement,04331,200,9017,04331,200,9053,rolf-dieter.mueller@imland.de,2019
imland Klinik Rendsburg-Eckernförde,2020-11-12,260100875,99,NA,"Lilienstr., 20-28, 24768, Rendsburg",Lilienstr.,20-28,24768,Rendsburg,http://www.imland.de,imland gGmbH,öffentlich,Rolf-Dieter,Müller,Abteilungsleitung Qualitätsmanagement und  Beschwerdemanagement,04331,200,9017,04331,200,9053,rolf-dieter.mueller@imland.de,2019
HELIOS Klinik Schleswig GmbH,2020-11-03,260100911,00,NA,"St. Jürgener Straße, 1-3, 24837, Schleswig",St. Jürgener Straße,1-3,24837,Schleswig,https://www.helios-gesundheit.de/kliniken/schleswig,HELIOS Klinik Schleswig GmbH ,privat,Jan,Camin,Leitung Medizincontrolling,04621,812,1466,NA,NA,NA,jan.camin@helios-gesundheit.de,2019
"HELIOS Fachklinik, Klinik für Erwachsenenpsychiatrie und Psychosomatische Medizin",2020-11-03,260100922,01,NA,"St. Jürgener Str., 5a, 24837, Schleswig",St. Jürgener Str.,5a,24837,Schleswig,https://www.helios-gesundheit.de/kliniken/schleswig/,HELIOS Fachklinik Schleswig GmbH,privat,Jan,Camin,Leitung Medizincontrolling,04621,812,1466,04621,812,1652,Jan.Camin@helios-gesundheit.de,2019
HELIOS Tagesklinik Psychiatrie (Erwachsene),2020-11-03,260100922,02,NA,"Mühlental, 1, 24837, Schleswig",Mühlental,1,24837,Schleswig,https://www.helios-gesundheit.de/kliniken/schleswig/,HELIOS Fachklinik GmbH,privat,Jan,Camin,Leitung Medizincontrolling ,04621,812,1466,04621,812,1652,Jan.Camin@helios-gesundheit.de,2019
HELIOS Klinik für Kinder- und Jugendpsychiatrie und -Psychotherapie sowie Tagesklinik Baumhaus Schleswig,2020-11-03,260100922,03,NA,"Friedrich-Ebert-Straße, 5, 24837, Schleswig",Friedrich-Ebert-Straße,5,24837,Schleswig,http://www.helios-kliniken.de/klinik/schleswig/fachabteilungen/kinder-und-jugendpsychiatrie-und-psychotherapie/tageskliniken/tagesklinik-baumhaus-schleswig.html,HELIOS Fachklinik Schleswig GmbH,privat,Jan,Camin,Leitung Medizincontrolling,04621,812,1466,04621,812,1652,Jan.Camin@helios-gesundheit.de,2019
"HELIOS Klinik für Kinder- und Jugendpsychiatrie und -Psychotherapie, Tagesklinik Baumhaus Husum",2020-11-03,260100922,04,NA,"Theodor-Schäfer-Straße, 1a, 25813, Husum",Theodor-Schäfer-Straße,1a,25813,Husum,https://www.helios-gesundheit.de/kliniken/schleswig/,HELIOS Fachklinik Schleswig GmbH,privat,Jan,Camin,Leitung Medizincontrolling ,04621,812,1466,04621,812,1652,Jan.Camin@helios-gesundheit.de,2019
"HELIOS Fachklinik, Klinik für Erwachsenenpsychiatrie und Psychosomatische Medizin",2020-11-02,260100922,99,NA,"St. Jürgener Str., 5a, 24837, Schleswig",St. Jürgener Str.,5a,24837,Schleswig,https://www.helios-gesundheit.de/kliniken/schleswig/,HELIOS Fachklinik Schleswig GmbH,privat,Jan,Camin,Leitung Medizincontrolling,04621,812,1466,04621,812,1652,Jan.Camin@helios-gesundheit.de,2019
Fachkrankenhaus für Psychiatrie und Psychotherapie und Tagesklinik für Psychiatrie,2020-11-04,260101002,00,NA,"Johannesallee, 9, 24848, Kropp",Johannesallee,9,24848,Kropp,http://www.diakonie-kropp.de/,Stiftung Diakoniewerk Kropp,freigemeinnützig,Inge,Hinrichsen,Einrichtungsleitung,04624,801,139,04624,801,120,i.hinrichsen@diakonie-kropp.de,2019
Margarethen Klinik gemeinnützige GmbH,2020-11-09,260101024,03,NA,"Konsul-Lorentzen-Straße, 3, 24376, Kappeln",Konsul-Lorentzen-Straße,3,24376,Kappeln,http://www.margarethen-klinik.de,Ev.-Luth. Diakonissenanstalt zu Flensburg,freigemeinnützig,Frank,Pröter,Einrichtungsleitung,04642,52,111,04642,52,145,Frank.Proeter@diako.de,2019
Medizinische Klinik Borstel,2020-10-16,260101079,00,NA,"Parkallee, 35, 23845, Borstel",Parkallee,35,23845,Borstel,https://klinik.fz-borstel.de/index.php/de/,Stiftung Forschungszentrum Borstel,freigemeinnützig,Julia,Neelen,"Stellv. Leitung Krankenhausmanagement, Qualitätsmanagement",04537,188,3190,04537,188,7170,jneelen@fz-borstel.de,2019
Psychiatrisches Krankenhaus Rickling,2020-11-05,260101091,01,NA,"Daldorfer Straße, 2, 24635, Rickling",Daldorfer Straße,2,24635,Rickling,http://www.pkh-rickling.de,Landesverein für Innere Mission in Schleswig-Holstein,freigemeinnützig,Silke,Stahmer,Projektbeauftragte,04328,18,825,NA,NA,NA,stahmer.silke@pschiatrischeskranken.de,2019
Psychiatrisches Krankenhaus Rickling,2020-11-09,260101091,99,NA,"Daldorfer Straße, 2, 24635, Rickling",Daldorfer Straße,2,24635,Rickling,http://www.pkh-rickling.de,Landesverein für Innere Mission in Schleswig-Holstein,freigemeinnützig,Silke,Stahmer,Projektbeauftrage,04328,18825,NA,NA,NA,NA,stahmer.silke@psychiatrischeskrankenhaus.de,2019
